"Home","Away","Field","Age.Group","Gender"
"VIRGINIA LEGACY SC WIZARDS BLACK U16 Boys VSL","MONTICELLO UNITED FIRE-RED U16 Boys VSL","Warhill Turf 3 #3","U16","Boys"
"CHESAPEAKE CSC - PLATINUM U16 Boys VSL","AFC02B01 U16 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U16","Boys"
"CUSC 2002 BLACK U16 Boys VSL","YORKTOWN FC PATRIOTS U16 Boys VSL","Centerville Athletic Complex #11","U16","Boys"
"CHESAPEAKE UNITED CUSC 02B BLUE U16 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG TITANS U16 Boys VSL","Centerville Athletic Complex #11","U16","Boys"
"BEACH FC LIGHTNING U16 Boys VSL","RICHMOND KICKERS U16 B NORTH '02 1718 U16 Boys VSL","HRSC Turf #6","U16","Boys"
"RICHMOND STRIKERS 02 ELITE BLACK U16 Boys VSL","RSK CHESTERFIELD 02B ELITE BLUE U16 Boys VSL","Capital Park #1","U16","Boys"
"FC RICHMOND METRO 02 BOYS U16 Boys VSL","RICHMOND KICKERS U16 B CENTRAL  '02 1718 U16 Boys VSL","Huguenot Park #1","U16","Boys"
"MONTICELLO UNITED FIRE-RED U16 Boys VSL","RICHMOND KICKERS U16 B SOUTH '02 1718 U16 Boys VSL","MonU Park #2","U16","Boys"
"OLD DOMINION SC THE FORCE U16 Boys VSL","BEACH FC LIGHTNING U16 Boys VSL","BSCHS Main","U16","Boys"
"RICHMOND KICKERS U16 B NORTH '02 1718 U16 Boys VSL","CHESAPEAKE UNITED CUSC 02B BLUE U16 Boys VSL","Poor Farm Park A","U16","Boys"
"OBX STORM SOCCER OBX STORM BOYS 2002 U16 Boys VSL","SMITHFIELD SC BLAZERS U16 Boys VSL","First Flight Middle School #1","U16","Boys"
"RICHMOND STRIKERS 02 ELITE BLACK U16 Boys VSL","VA RUSH 02B NERO U16 Boys VSL","Capital Park #1","U16","Boys"
"DYNAMO SC 02B ELITE U16 Boys VSL","FC RICHMOND METRO 02 BOYS U16 Boys VSL","Taylor Park #1","U16","Boys"
"CHESAPEAKE CSC - PLATINUM U16 Boys VSL","CUSC 2002 BLACK U16 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U16","Boys"
"BEACH FC 02B WHITE U16 Boys VSL","AFC02B01 U16 Boys VSL","HRSC #19","U16","Boys"
"VIP UNITED FC PUMAS U16 Boys VSL","OLD DOMINION SC THE FORCE U16 Boys VSL","Buckroe A","U16","Boys"
"BEACH FC LIGHTNING U16 Boys VSL","VIRGINIA LEGACY SC WILLIAMSBURG TITANS U16 Boys VSL","HRSC #7","U16","Boys"
"CUSC 2002 BLACK U16 Boys VSL","CHESAPEAKE CSC - PLATINUM U16 Boys VSL","Centerville Athletic Complex #11","U16","Boys"
"BEACHFC 02B BLACK U16 Boys VSL","PORTSMOUTH 2002 GOLD BOYS U16 Boys VSL","HRSC Turf #6","U16","Boys"
"VA RUSH 02B NERO U16 Boys VSL","OBX STORM SOCCER OBX STORM BOYS 2002 U16 Boys VSL","HRSC #17","U16","Boys"
"BEACHFC 02B BLACK U16 Boys VSL","SMITHFIELD SC BLAZERS U16 Boys VSL","HRSC #19","U16","Boys"
"AFC02B01 U16 Boys VSL","CUSC 2002 BLACK U16 Boys VSL","Cornland Park CPK2","U16","Boys"
"YORKTOWN FC PATRIOTS U16 Boys VSL","BEACH FC 02B WHITE U16 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U16","Boys"
"CHESAPEAKE UNITED CUSC 02B BLUE U16 Boys VSL","VIP UNITED FC PUMAS U16 Boys VSL","Centerville Athletic Complex #11","U16","Boys"
"POWHATAN FURY 01B ELITE U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN 01B U17 Boys VSL","Unassigned","U17","Boys"
"RSK CHESTERFIELD 01B ELITE BLUE U17 Boys VSL","VA RUSH 01B NERO U17 Boys VSL","United Training Center #2","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN 01B U17 Boys VSL","AFC01B01 U17 Boys VSL","Warhill Sports Complex #7","U17","Boys"
"RICHMOND KICKERS U17 B SOUTH '01 1718 U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U17 Boys VSL","Ukrop Park #3","U17","Boys"
"TIDEWATER SHARKS 2001 UNITED U17 Boys VSL","POWHATAN FURY 01B U17 Boys VSL","Warhill Sports Complex #5","U17","Boys"
"AFC01B01 U17 Boys VSL","RSK CHESTERFIELD 01B ELITE BLUE U17 Boys VSL","Cornland Park CPK1","U17","Boys"
"VA RUSH 01B NERO U17 Boys VSL","POWHATAN FURY 01B ELITE U17 Boys VSL","Sportplex Stadium Field Turf","U17","Boys"
"BEACHFC 01B BLACK U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN 01B U17 Boys VSL","HRSC #17","U17","Boys"
"CHESAPEAKE CSC PLATINUM - BARCA U17 Boys VSL","WESTERN BRANCH ARSENAL U17 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN 02B U17 Boys VSL","OLD DOMINION SC REVOLUTION U17 Boys VSL","Warhill Sports Complex #8","U17","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U17 Boys VSL","BEACHFC 01B LIGHTNING U17 Boys VSL","South Lawson #2","U17","Boys"
"RSK CHESTERFIELD 01B PREMIER U17 Boys VSL","TIDEWATER SHARKS 2001 UNITED U17 Boys VSL","United Training Center #3","U17","Boys"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK THUNDER U17 Boys VSL","POWHATAN FURY 01B U17 Boys VSL","SYAA #6","U17","Boys"
"RSK CHESTERFIELD 01B ELITE BLUE U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN 01B U17 Boys VSL","United Training Center #2","U17","Boys"
"RICHMOND KICKERS U17 B SOUTH '01 1718 U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN 02B U17 Boys VSL","Ukrop Park #4","U17","Boys"
"TIDEWATER SHARKS 2001 UNITED U17 Boys VSL","RSK CHESTERFIELD 01B PREMIER U17 Boys VSL","Warhill Sports Complex #5","U17","Boys"
"AFC01B01 U17 Boys VSL","PORTSMOUTH 2001 GOLD BOYS U17 Boys VSL","Cornland Park CPK2","U17","Boys"
"BEACHFC 01B BLACK U17 Boys VSL","POWHATAN FURY 01B ELITE U17 Boys VSL","HRSC #16","U17","Boys"
"OLD DOMINION SC REVOLUTION U17 Boys VSL","CHESAPEAKE CSC PLATINUM - BARCA U17 Boys VSL","PAAC #6","U17","Boys"
"WESTERN BRANCH ARSENAL U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U17 Boys VSL","Jolliff Middle School #1","U17","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U17 Boys VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK THUNDER U17 Boys VSL","SOUTH LAWSON #1","U17","Boys"
"POWHATAN FURY 01B U17 Boys VSL","TIDEWATER SHARKS 2001 UNITED U17 Boys VSL","Fighting Creek Park #2","U17","Boys"
"RSK CHESTERFIELD 01B PREMIER U17 Boys VSL","BEACHFC 01B LIGHTNING U17 Boys VSL","United Training Center #2","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN 01B U17 Boys VSL","VA RUSH 01B NERO U17 Boys VSL","Warhill-TURF #1","U17","Boys"
"BEACHFC 01B BLACK U17 Boys VSL","RSK CHESTERFIELD 01B ELITE BLUE U17 Boys VSL","HRSC #17","U17","Boys"
"POWHATAN FURY 01B ELITE U17 Boys VSL","AFC01B01 U17 Boys VSL","Fighting Creek Park #2","U17","Boys"
"OLD DOMINION SC REVOLUTION U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U17 Boys VSL","PAAC #4","U17","Boys"
"WESTERN BRANCH ARSENAL U17 Boys VSL","RICHMOND KICKERS U17 B SOUTH '01 1718 U17 Boys VSL","Jolliff Middle School #1","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN 02B U17 Boys VSL","CHESAPEAKE CSC PLATINUM - BARCA U17 Boys VSL","Warhill Sports Complex #7","U17","Boys"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK THUNDER U17 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U17 Boys VSL","SYAA #6","U17","Boys"
"BEACHFC 01B LIGHTNING U17 Boys VSL","RSK CHESTERFIELD 01B PREMIER U17 Boys VSL","HRSC #17","U17","Boys"
"RICHMOND KICKERS U17 B SOUTH '01 1718 U17 Boys VSL","OLD DOMINION SC REVOLUTION U17 Boys VSL","Ukrop Park #4","U17","Boys"
"POWHATAN FURY 01B ELITE U17 Boys VSL","RSK CHESTERFIELD 01B ELITE BLUE U17 Boys VSL","Powhatan Middle School","U17","Boys"
"PORTSMOUTH 2001 GOLD BOYS U17 Boys VSL","VA RUSH 01B NERO U17 Boys VSL","John Tyler Soccer Complex JT1","U17","Boys"
"AFC01B01 U17 Boys VSL","BEACHFC 01B BLACK U17 Boys VSL","Cornland Park CPK1","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN 02B U17 Boys VSL","WESTERN BRANCH ARSENAL U17 Boys VSL","Warhill Sports Complex #8","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U17 Boys VSL","CHESAPEAKE CSC PLATINUM - BARCA U17 Boys VSL","Warhill Sports Complex #8","U17","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U17 Boys VSL","RSK CHESTERFIELD 01B PREMIER U17 Boys VSL","South Lawson #2","U17","Boys"
"BEACHFC 01B LIGHTNING U17 Boys VSL","POWHATAN FURY 01B U17 Boys VSL","HRSC #16","U17","Boys"
"TIDEWATER SHARKS 2001 UNITED U17 Boys VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK THUNDER U17 Boys VSL","Warhill Sports Complex #5","U17","Boys"
"POWHATAN FURY 01B ELITE U17 Boys VSL","PORTSMOUTH 2001 GOLD BOYS U17 Boys VSL","Fighting Creek Park #2","U17","Boys"
"VA RUSH 01B NERO U17 Boys VSL","POWHATAN FURY 01B ELITE U17 Boys VSL","Sportplex Stadium Field Turf","U17","Boys"
"PORTSMOUTH 2001 GOLD BOYS U17 Boys VSL","BEACHFC 01B BLACK U17 Boys VSL","John Tyler Soccer Complex JT1","U17","Boys"
"WESTERN BRANCH ARSENAL U17 Boys VSL","CHESAPEAKE CSC PLATINUM - BARCA U17 Boys VSL","Jolliff Middle School #1","U17","Boys"
"POWHATAN FURY 01B U17 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U17 Boys VSL","Fighting Creek Park #2","U17","Boys"
"RSK CHESTERFIELD 01B PREMIER U17 Boys VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK THUNDER U17 Boys VSL","United Training Center #2","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN 01B U17 Boys VSL","PORTSMOUTH 2001 GOLD BOYS U17 Boys VSL","Warhill Sports Complex #7","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U17 Boys VSL","RICHMOND KICKERS U17 B SOUTH '01 1718 U17 Boys VSL","Warhill Sports Complex #8","U17","Boys"
"TIDEWATER SHARKS 2001 UNITED U17 Boys VSL","BEACHFC 01B LIGHTNING U17 Boys VSL","Warhill Sports Complex #6","U17","Boys"
"PORTSMOUTH 2001 GOLD BOYS U17 Boys VSL","POWHATAN FURY 01B ELITE U17 Boys VSL","John Tyler Soccer Complex JT1","U17","Boys"
"OLD DOMINION SC REVOLUTION U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN 02B U17 Boys VSL","PAAC #5","U17","Boys"
"VIRGINIA LEGACY SC PENINSULA TITANS U17 Boys VSL","TIDEWATER SHARKS 2001 UNITED U17 Boys VSL","SOUTH LAWSON #1","U17","Boys"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK THUNDER U17 Boys VSL","BEACHFC 01B LIGHTNING U17 Boys VSL","SYAA #6","U17","Boys"
"POWHATAN FURY 01B U17 Boys VSL","RSK CHESTERFIELD 01B PREMIER U17 Boys VSL","Fighting Creek Park #2","U17","Boys"
"RSK CHESTERFIELD 01B ELITE BLUE U17 Boys VSL","PORTSMOUTH 2001 GOLD BOYS U17 Boys VSL","United Training Center #3","U17","Boys"
"BEACHFC 01B BLACK U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN 01B U17 Boys VSL","HRSC #7","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN 02B U17 Boys VSL","RICHMOND KICKERS U17 B SOUTH '01 1718 U17 Boys VSL","Warhill Sports Complex #7","U17","Boys"
"VA RUSH 01B NERO U17 Boys VSL","AFC01B01 U17 Boys VSL","HRSC Turf #6","U17","Boys"
"CHESAPEAKE CSC PLATINUM - BARCA U17 Boys VSL","OLD DOMINION SC REVOLUTION U17 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U17 Boys VSL","WESTERN BRANCH ARSENAL U17 Boys VSL","Warhill Sports Complex #6","U17","Boys"
"BEACHFC 01B LIGHTNING U17 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U17 Boys VSL","HRSC Turf #8","U17","Boys"
"RSK CHESTERFIELD 01B ELITE BLUE U17 Boys VSL","VA RUSH 01B NERO U17 Boys VSL","United Training Center #3","U17","Boys"
"RICHMOND KICKERS U17 B SOUTH '01 1718 U17 Boys VSL","WESTERN BRANCH ARSENAL U17 Boys VSL","Ukrop Park #3","U17","Boys"
"PORTSMOUTH 2001 GOLD BOYS U17 Boys VSL","BEACHFC 01B BLACK U17 Boys VSL","John Tyler Soccer Complex JT1","U17","Boys"
"CHESAPEAKE CSC PLATINUM - BARCA U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN 02B U17 Boys VSL","Chesapeake / Centerville Soccer Complex #6","U17","Boys"
"OLD DOMINION SC REVOLUTION U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS BLACK U17 Boys VSL","PAAC #4","U17","Boys"
"RSK CHESTERFIELD 01B PREMIER U17 Boys VSL","VIRGINIA LEGACY SC PENINSULA TITANS U17 Boys VSL","Watkins Ele #1","U17","Boys"
"BEACHFC 01B LIGHTNING U17 Boys VSL","POWHATAN FURY 01B U17 Boys VSL","HRSC #7","U17","Boys"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK THUNDER U17 Boys VSL","TIDEWATER SHARKS 2001 UNITED U17 Boys VSL","SYAA #6","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS GREEN 01B U17 Boys VSL","AFC01B01 U17 Boys VSL","Warhill Sports Complex #8","U17","Boys"
"AFC01B01 U17 Boys VSL","RSK CHESTERFIELD 01B ELITE BLUE U17 Boys VSL","Cornland Park CPK2","U17","Boys"
"WESTERN BRANCH ARSENAL U17 Boys VSL","OLD DOMINION SC REVOLUTION U17 Boys VSL","Jolliff Middle School #1","U17","Boys"
"CHESAPEAKE CSC PLATINUM - BARCA U17 Boys VSL","RICHMOND KICKERS U17 B SOUTH '01 1718 U17 Boys VSL","Centerville Athletic Complex #11","U17","Boys"
"VIRGINIA LEGACY SC WIZARDS BLACK U17 Boys VSL","VIRGINIA LEGACY SC WIZARDS GREEN 02B U17 Boys VSL","Hornsby Middle School #3","U17","Boys"
"POWHATAN FURY 01B U17 Boys VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK THUNDER U17 Boys VSL","Fighting Creek Park #2","U17","Boys"
"VA RUSH 01B NERO U17 Boys VSL","BEACHFC 01B BLACK U17 Boys VSL","HRSC Turf #6","U17","Boys"
"DYNAMO SC 00B ELITE U18 Boys VSL","RICHMOND KICKERS U18 B CENTRAL '00 1718 U18 Boys VSL","Taylor Park #1","U18","Boys"
"RICHMOND STRIKERS 00 ELITE ORANGE U18 Boys VSL","OLD DOMINION SC STRIKERS U18 Boys VSL","Capital Park #1","U18","Boys"
"VIRGINIA BEACH CITY FC 00 ACADEMY I U18 Boys VSL","RICHMOND KICKERS U18 B SOUTH '00 1718 U18 Boys VSL","Norfolk Collegiate Turf #1","U18","Boys"
"RICHMOND KICKERS U18 B SOUTH '00 1718 U18 Boys VSL","RICHMOND STRIKERS 00 ELITE ORANGE U18 Boys VSL","Ukrop Park #3","U18","Boys"
"RICHMOND KICKERS U18 B CENTRAL '00 1718 U18 Boys VSL","OLD DOMINION SC STRIKERS U18 Boys VSL","Ukrop Park #3","U18","Boys"
"DYNAMO SC 00B ELITE U18 Boys VSL","VIRGINIA BEACH CITY FC 00 ACADEMY I U18 Boys VSL","Taylor Park #1","U18","Boys"
"RICHMOND KICKERS U18 B CENTRAL '00 1718 U18 Boys VSL","DYNAMO SC 00B ELITE U18 Boys VSL","Ukrop Park #3","U18","Boys"
"OLD DOMINION SC STRIKERS U18 Boys VSL","RICHMOND STRIKERS 00 ELITE ORANGE U18 Boys VSL","BSCHS Main","U18","Boys"
"RICHMOND KICKERS U18 B SOUTH '00 1718 U18 Boys VSL","VIRGINIA BEACH CITY FC 00 ACADEMY I U18 Boys VSL","Ukrop Park #3","U18","Boys"
"RICHMOND KICKERS U18 B SOUTH '00 1718 U18 Boys VSL","OLD DOMINION SC STRIKERS U18 Boys VSL","Ukrop Park #4","U18","Boys"
"VIRGINIA BEACH CITY FC 00 ACADEMY I U18 Boys VSL","RICHMOND KICKERS U18 B CENTRAL '00 1718 U18 Boys VSL","Norfolk Collegiate Turf #1","U18","Boys"
"RICHMOND STRIKERS 00 ELITE ORANGE U18 Boys VSL","DYNAMO SC 00B ELITE U18 Boys VSL","Capital Park #1","U18","Boys"
"RICHMOND KICKERS U18 B CENTRAL '00 1718 U18 Boys VSL","RICHMOND KICKERS U18 B SOUTH '00 1718 U18 Boys VSL","Ukrop Park Turf #2","U18","Boys"
"RICHMOND STRIKERS 00 ELITE ORANGE U18 Boys VSL","VIRGINIA BEACH CITY FC 00 ACADEMY I U18 Boys VSL","Capital Park #2","U18","Boys"
"RICHMOND KICKERS U18 B CENTRAL '00 1718 U18 Boys VSL","RICHMOND STRIKERS 00 ELITE ORANGE U18 Boys VSL","Ukrop Park Turf #2","U18","Boys"
"DYNAMO SC 00B ELITE U18 Boys VSL","RICHMOND KICKERS U18 B SOUTH '00 1718 U18 Boys VSL","Taylor Park #1","U18","Boys"
"VIRGINIA BEACH CITY FC 00 ACADEMY I U18 Boys VSL","OLD DOMINION SC STRIKERS U18 Boys VSL","Norfolk Collegiate Turf #1","U18","Boys"
"RICHMOND STRIKERS 00 ELITE ORANGE U18 Boys VSL","RICHMOND KICKERS U18 B CENTRAL '00 1718 U18 Boys VSL","Capital Park #2","U18","Boys"
"OLD DOMINION SC STRIKERS U18 Boys VSL","RICHMOND KICKERS U18 B SOUTH '00 1718 U18 Boys VSL","BSCHS Main","U18","Boys"
"OLD DOMINION SC STRIKERS U18 Boys VSL","VIRGINIA BEACH CITY FC 00 ACADEMY I U18 Boys VSL","PAAC #4","U18","Boys"
"RICHMOND KICKERS U18 B SOUTH '00 1718 U18 Boys VSL","DYNAMO SC 00B ELITE U18 Boys VSL","Woodlake W4","U18","Boys"
"OLD DOMINION SC STRIKERS U18 Boys VSL","DYNAMO SC 00B ELITE U18 Boys VSL","BSCHS Main","U18","Boys"
"VIRGINIA BEACH CITY FC 00 ACADEMY I U18 Boys VSL","RICHMOND KICKERS U18 B CENTRAL '00 1718 U18 Boys VSL","Norfolk Collegiate Turf #1","U18","Boys"
"DYNAMO SC 00B ELITE U18 Boys VSL","RICHMOND STRIKERS 00 ELITE ORANGE U18 Boys VSL","Taylor Park #1","U18","Boys"
"VA RUSH 99B - VSL U19 Boys VSL","POWHATAN FURY 99B U19 Boys VSL","Unassigned","U19","Boys"
"OLD DOMINION SC RIPTIDE U19 Boys VSL","BEACH FC 99B BLACK COPA U19 Boys VSL","BSCHS Main","U19","Boys"
"SUFFOLK FC SUFFOLK ICEPACKS U19 Boys VSL","TIDEWATER SHARKS 1999/2000 UNITED U19 Boys VSL","SYAA #6","U19","Boys"
"POWHATAN FURY 99B U19 Boys VSL","OLD DOMINION SC RIPTIDE U19 Boys VSL","Fighting Creek Park #2","U19","Boys"
"VA RUSH 99B - VSL U19 Boys VSL","WESTERN BRANCH SC ELITE U19 Boys VSL","Sportplex Stadium Field Turf","U19","Boys"
"RICHMOND KICKERS U18/19  B MECHANICSVILLE '00/'99 U19 Boys VSL","VIRGINIA LEGACY SC WIZARDS  GREEN U19 Boys VSL","Courthouse Park #7","U19","Boys"
"BEACH FC 99B BLACK COPA U19 Boys VSL","VIRGINIA LEGACY SC WIZARDS  BLACK U19 Boys VSL","HRSC #16","U19","Boys"
"VIP UNITED FC PANTHERS U19 Boys VSL","AFC9900B01 U19 Boys VSL","Buckroe B","U19","Boys"
"BEACHFC 99B BLACK MUNDIAL U19 Boys VSL","AFC9900B02 U19 Boys VSL","HRSC #16","U19","Boys"
"YORKTOWN FC REVOLUTION U19 Boys VSL","RSK CHESTERFIELD 99B ELITE BLUE U19 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U19","Boys"
"SMITHFIELD SC FLAMES U19 Boys VSL","BAYSTARS FC FORCE U19 Boys VSL","Carrollton Nike Park #3","U19","Boys"
"BEACH FC PANTHERS U19 Boys VSL","VA RUSH 99B CLASSIC TITANS U19 Boys VSL","HRSC #16","U19","Boys"
"AFC9900B02 U19 Boys VSL","SUFFOLK FC SUFFOLK ICEPACKS U19 Boys VSL","Cornland Park CPK1","U19","Boys"
"VA RUSH 99B CLASSIC TITANS U19 Boys VSL","VIP UNITED FC JAGUARS U19 Boys VSL","HRSC #7","U19","Boys"
"VIRGINIA LEGACY SC WIZARDS  BLACK U19 Boys VSL","VA RUSH 99B - VSL U19 Boys VSL","Warhill-TURF #1","U19","Boys"
"VIRGINIA LEGACY SC WIZARDS  GREEN U19 Boys VSL","BEACH FC 99B BLACK COPA U19 Boys VSL","Warhill Sports Complex #7","U19","Boys"
"RICHMOND KICKERS U18/19  B MECHANICSVILLE '00/'99 U19 Boys VSL","POWHATAN FURY 99B U19 Boys VSL","Courthouse Park #7","U19","Boys"
"WESTERN BRANCH SC ELITE U19 Boys VSL","VIP UNITED FC PANTHERS U19 Boys VSL","Jolliff Middle School #1","U19","Boys"
"AFC9900B01 U19 Boys VSL","OLD DOMINION SC RIPTIDE U19 Boys VSL","Cornland Park CPK2","U19","Boys"
"YORKTOWN FC REVOLUTION U19 Boys VSL","BEACHFC 99B BLACK MUNDIAL U19 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U19","Boys"
"TIDEWATER SHARKS 1999/2000 UNITED U19 Boys VSL","RSK CHESTERFIELD 99B ELITE BLUE U19 Boys VSL","Warhill-TURF #1","U19","Boys"
"BEACH FC PANTHERS U19 Boys VSL","SMITHFIELD SC FLAMES U19 Boys VSL","HRSC #16","U19","Boys"
"RICHMOND KICKERS U18/19  B MECHANICSVILLE '00/'99 U19 Boys VSL","VIRGINIA LEGACY SC WIZARDS  BLACK U19 Boys VSL","Bryan Park A","U19","Boys"
"RSK CHESTERFIELD 99B ELITE BLUE U19 Boys VSL","BEACHFC 99B BLACK MUNDIAL U19 Boys VSL","United Training Center #2","U19","Boys"
"POWHATAN FURY 99B U19 Boys VSL","VIRGINIA LEGACY SC WIZARDS  GREEN U19 Boys VSL","Fighting Creek Park #2","U19","Boys"
"VA RUSH 99B - VSL U19 Boys VSL","AFC9900B01 U19 Boys VSL","HRSC #16","U19","Boys"
"VIP UNITED FC PANTHERS U19 Boys VSL","OLD DOMINION SC RIPTIDE U19 Boys VSL","Buckroe A","U19","Boys"
"BEACH FC 99B BLACK COPA U19 Boys VSL","WESTERN BRANCH SC ELITE U19 Boys VSL","HRSC #17","U19","Boys"
"SMITHFIELD SC FLAMES U19 Boys VSL","VA RUSH 99B CLASSIC TITANS U19 Boys VSL","Carrollton Nike Park #3","U19","Boys"
"VIP UNITED FC JAGUARS U19 Boys VSL","BAYSTARS FC FORCE U19 Boys VSL","Buckroe A","U19","Boys"
"VIP UNITED FC JAGUARS U19 Boys VSL","BEACH FC PANTHERS U19 Boys VSL","Buckroe A","U19","Boys"
"VA RUSH 99B CLASSIC TITANS U19 Boys VSL","BEACH FC PANTHERS U19 Boys VSL","HRSC #7","U19","Boys"
"VA RUSH 99B - VSL U19 Boys VSL","VIRGINIA LEGACY SC WIZARDS  GREEN U19 Boys VSL","Sportplex Stadium Field Turf","U19","Boys"
"POWHATAN FURY 99B U19 Boys VSL","AFC9900B01 U19 Boys VSL","Fighting Creek Park #2","U19","Boys"
"VIRGINIA LEGACY SC WIZARDS  BLACK U19 Boys VSL","VIP UNITED FC PANTHERS U19 Boys VSL","Warhill Sports Complex #8","U19","Boys"
"BEACH FC 99B BLACK COPA U19 Boys VSL","RICHMOND KICKERS U18/19  B MECHANICSVILLE '00/'99 U19 Boys VSL","HRSC #17","U19","Boys"
"BEACHFC 99B BLACK MUNDIAL U19 Boys VSL","SUFFOLK FC SUFFOLK ICEPACKS U19 Boys VSL","HRSC #17","U19","Boys"
"AFC9900B02 U19 Boys VSL","RSK CHESTERFIELD 99B ELITE BLUE U19 Boys VSL","Cornland Park CPK1","U19","Boys"
"TIDEWATER SHARKS 1999/2000 UNITED U19 Boys VSL","YORKTOWN FC REVOLUTION U19 Boys VSL","Warhill Sports Complex #5","U19","Boys"
"BAYSTARS FC FORCE U19 Boys VSL","SMITHFIELD SC FLAMES U19 Boys VSL","BETHEL ELEMENTARY #4","U19","Boys"
"VIRGINIA LEGACY SC WIZARDS  BLACK U19 Boys VSL","OLD DOMINION SC RIPTIDE U19 Boys VSL","Warhill-TURF #1","U19","Boys"
"RICHMOND KICKERS U18/19  B MECHANICSVILLE '00/'99 U19 Boys VSL","VA RUSH 99B - VSL U19 Boys VSL","Courthouse Park #7","U19","Boys"
"VIRGINIA LEGACY SC WIZARDS  GREEN U19 Boys VSL","VIP UNITED FC PANTHERS U19 Boys VSL","Warhill Sports Complex #7","U19","Boys"
"WESTERN BRANCH SC ELITE U19 Boys VSL","AFC9900B01 U19 Boys VSL","Jolliff Middle School #1","U19","Boys"
"BEACH FC 99B BLACK COPA U19 Boys VSL","POWHATAN FURY 99B U19 Boys VSL","HRSC #13","U19","Boys"
"YORKTOWN FC REVOLUTION U19 Boys VSL","AFC9900B02 U19 Boys VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U19","Boys"
"BEACHFC 99B BLACK MUNDIAL U19 Boys VSL","TIDEWATER SHARKS 1999/2000 UNITED U19 Boys VSL","HRSC #19","U19","Boys"
"SMITHFIELD SC FLAMES U19 Boys VSL","BEACH FC PANTHERS U19 Boys VSL","Carrollton Nike Park #3","U19","Boys"
"VIP UNITED FC PANTHERS U19 Boys VSL","RICHMOND KICKERS U18/19  B MECHANICSVILLE '00/'99 U19 Boys VSL","Buckroe A","U19","Boys"
"RSK CHESTERFIELD 99B ELITE BLUE U19 Boys VSL","YORKTOWN FC REVOLUTION U19 Boys VSL","United Training Center #2","U19","Boys"
"TIDEWATER SHARKS 1999/2000 UNITED U19 Boys VSL","AFC9900B02 U19 Boys VSL","Warhill Sports Complex #6","U19","Boys"
"VIP UNITED FC JAGUARS U19 Boys VSL","VA RUSH 99B CLASSIC TITANS U19 Boys VSL","Buckroe A","U19","Boys"
"OLD DOMINION SC RIPTIDE U19 Boys VSL","VIRGINIA LEGACY SC WIZARDS  GREEN U19 Boys VSL","PAAC #4","U19","Boys"
"POWHATAN FURY 99B U19 Boys VSL","WESTERN BRANCH SC ELITE U19 Boys VSL","Fighting Creek Park #2","U19","Boys"
