"GEOID","White.Percent","Minority.Percent","Black.Percent","American.Indian.Percent","Asian.Percent","Pacific.Islander.Percent","Hispanic.Percent","Poverty.Rate","Household.Income","HHI.Factor"
"51069050100",88.8840166630125,11.1159833369875,3.04757728568296,0,2.63100197325148,0,5.43740407805306,7.1,55761,"$50,000-74,999"
"51069050200",93.7686939182453,6.23130608175474,1.24626121635095,0.0997008973080758,0.847457627118644,0.324027916251246,3.09072781655035,8.5,94722,"$75,000-99,999"
"51069050300",93.8304190036292,6.16958099637084,3.33223358627516,0.92378752886836,0,0,1.91355988122732,2.9,67354,"$50,000-74,999"
"51069050400",96.29057187017,3.70942812982998,0,1.25193199381762,0.540958268933539,0,1.20556414219474,6.9,68793,"$50,000-74,999"
"51069050500",86.8397652498666,13.1602347501334,2.20522852569803,0.14227280810955,1.12039836386271,0,5.60199181931353,0,62388,"$50,000-74,999"
"51069050600",83.7641529587695,16.2358470412305,5.68254646443068,0.192266609698782,0.961333048493912,0.811792352061525,6.32343516342662,3.6,85673,"$75,000-99,999"
"51069050700",86.1518825781748,13.8481174218251,3.54179961710274,0.1914486279515,0,0,6.28589661774091,4.6,63804,"$50,000-74,999"
"51069050801",75.1264367816092,24.8735632183908,5.74712643678161,0,1.67816091954023,0,15.7011494252874,10.4,56773,"$50,000-74,999"
"51069050802",83.4894946053379,16.5105053946621,5.84894946053379,0.55366269165247,2.64054514480409,0,6.84270300965361,8.5,71107,"$50,000-74,999"
"51069050803",87.3171404913056,12.6828595086945,2.78774496273806,0.19321004692244,1.49047750483025,0,3.91940380899807,9.6,68974,"$50,000-74,999"
"51069050900",73.760104872187,26.239895127813,7.84356565435875,0,1.68232466681232,0,16.2114922438278,8.5,58194,"$50,000-74,999"
"51069051000",83.4539409348719,16.5460590651281,4.23430471347545,0.1369059260708,3.764912966947,0,6.0923137101506,3.8,67267,"$50,000-74,999"
"51069051101",84.7573204973927,15.2426795026073,4.23853456344431,0,0.828987832597941,0,7.18010429201765,0,100030,"$100,000+"
"51069051102",72.330805134189,27.669194865811,6.6656942823804,0,0.043757292882147,0,20.3908984830805,8,52880,"$50,000-74,999"
"51071930100",97.4947807933194,2.50521920668059,0,1.46137787056367,1.04384133611691,0,0,15.4,56568,"$50,000-74,999"
"51071930200",90.6563485239324,9.34365147606764,2.63685869876756,0,0,0.0859845227858985,6.62080825451419,21.1,39764,"$25,000-49,999"
"51071930300",98.5642622383671,1.43573776163294,0.259470679813181,0,0.536239404947241,0.0864902266043937,0.41515308770109,8.7,51400,"$50,000-74,999"
"51071930400",93.702726473175,6.29727352682498,5.52330694810906,0,0.140721196130167,0,0,7.4,46555,"$25,000-49,999"
"51073100100",85.3276731228443,14.6723268771557,7.81374369859379,0.596975325019899,1.07455558503582,0,1.11435394003714,6.3,64724,"$50,000-74,999"
"51073100201",88.5755087468761,11.4244912531239,4.21278114958943,0,1.94573366654766,0,1.67797215280257,1.9,76611,"$75,000-99,999"
"51073100202",87.8234813402343,12.1765186597657,8.22664124216835,0,0,0,2.09752111141378,0,64865,"$50,000-74,999"
"51073100203",83.3070452155626,16.6929547844374,14.0115667718191,0,0.131440588853838,0,0.998948475289169,8.5,61412,"$50,000-74,999"
"51073100301",84.8518314006994,15.1481685993006,7.03110620283453,0,0,0,3.40511687833609,3,48073,"$25,000-49,999"
"51073100302",82.9087779690189,17.0912220309811,11.3769363166954,0.309810671256454,0,0,4.33734939759036,8.9,64484,"$50,000-74,999"
"51073100400",84.8812095032397,15.1187904967603,12.0950323974082,0,0.647948164146868,0,1.3678905687545,18.2,56316,"$50,000-74,999"
"51073100500",83.3863275039746,16.6136724960254,1.45733969263381,0,0.185479597244303,0,10.863804981452,30,65230,"$50,000-74,999"
"51075400100",87.024098103522,12.975901896478,6.8444317695708,0,1.48296021674034,0,2.49536574932269,4.9,107656,"$100,000+"
"51075400200",79.9851374783255,20.0148625216745,12.7322269011642,0,0.222937825117662,0,4.73123606638593,4.5,90174,"$75,000-99,999"
"51075400300",49.798873692679,50.201126307321,45.0522928399035,0.643604183427192,1.28720836685438,0,0.643604183427192,0,,
"51075400400",74.2511627906977,25.7488372093023,24.2232558139535,0,0,0,0.53953488372093,0,75083,"$75,000-99,999"
"51075400500",71.5611227093482,28.4388772906518,20.1809324982603,0.417536534446764,2.2964509394572,0,3.17791695662259,9.4,55980,"$50,000-74,999"
"51077060101",95.4277286135693,4.57227138643068,1.43805309734513,0.25811209439528,0,0,2.28613569321534,26.4,27176,"$25,000-49,999"
"51077060102",93.9421753097751,6.05782469022488,0.619550252409362,0,0.275355667737494,0,3.30426801284993,32.5,35329,"$25,000-49,999"
"51077060201",87.8911138923655,12.1088861076345,6.41426783479349,0,0,0,5.69461827284105,43.8,28226,"$25,000-49,999"
"51077060202",95.4002808988764,4.5997191011236,2.07162921348315,0,0,0,0.456460674157303,19.5,34709,"$25,000-49,999"
"51077060300",96.0309777347531,3.96902226524686,0.726040658276863,0,0.484027105517909,0,2.08131655372701,32.2,30571,"$25,000-49,999"
"51079030101",83.5476956055734,16.4523043944266,10.9592711682744,0,0.160771704180064,0,1.5005359056806,6.7,46940,"$25,000-49,999"
"51079030102",91.9484140815615,8.05158591843847,2.96270477518299,0,0,0,4.56605088881143,7.8,57026,"$50,000-74,999"
"51079030200",80.3536141445658,19.6463858554342,6.03224128965159,0,2.77691107644306,0.395215808632345,6.94747789911596,12.2,75608,"$75,000-99,999"
"51081880101",44.1267572075292,55.8732427924708,54.4436502263522,0.16678579938051,0,0,0.690969740290684,14.4,45080,"$25,000-49,999"
"51081880102",28.3811475409836,71.6188524590164,60.1092896174863,0.239071038251366,0,0,8.60655737704918,,,
"51081880200",36.9123113929587,63.0876886070413,58.6267220642904,0.0656024491581019,0.415482178001312,0,3.71747211895911,27.8,38321,"$25,000-49,999"
"51083930100",54.9977179370151,45.0022820629849,42.035600182565,0,0,0,1.36923779096303,8.1,29042,"$25,000-49,999"
"51083930201",61.3410266613609,38.6589733386391,35.7142857142857,0,0.358137684042977,0,1.41265419816952,30.6,41203,"$25,000-49,999"
"51083930202",44.1465256797583,55.8534743202417,53.3610271903323,2.0392749244713,0,0,0.453172205438067,20.8,34286,"$25,000-49,999"
"51083930301",63.410791650256,36.589208349744,33.0445057109098,0,0.393855848759354,0,3.15084679007483,22.5,34764,"$25,000-49,999"
"51083930302",68.7749527211599,31.2250472788401,27.8419836100021,0.44126917419626,0,0,0.777474259298172,16.1,37894,"$25,000-49,999"
"51083930400",78.7307488050982,21.2692511949017,16.7817312798725,0,1.69941582580988,0,2.52257036643654,23.6,49539,"$25,000-49,999"
"51083930500",68.2104203372766,31.7895796627234,27.5862068965517,0,1.91291215706016,0.201359174427385,1.71155298263277,4.3,43586,"$25,000-49,999"
"51083930600",46.8488857938719,53.1511142061281,47.3885793871866,0.0522284122562674,0.557103064066852,0,4.75278551532033,25.3,32535,"$25,000-49,999"
"51083930800",52.2858982614295,47.7141017385705,46.4048078986907,0.150246834084568,0.94440867138871,0,0.214638334406525,41.4,35180,"$25,000-49,999"
"51085320100",87.0653233669158,12.9346766330842,8.54728631784205,0.24374390640234,0.471238219044524,0,1.90120246993825,8.5,78737,"$75,000-99,999"
"51085320200",82.9489984851035,17.0510015148965,15.5697693990911,0,0,0,1.48123211580542,4.9,102969,"$100,000+"
"51085320300",84.9854612741211,15.0145387258789,11.7367168913561,0,1.74464710547185,0,0.660851176315094,6,86522,"$75,000-99,999"
"51085320400",84.3274111675127,15.6725888324873,8.52368866328257,0,2.34771573604061,0,1.07868020304569,14,75833,"$75,000-99,999"
"51085320500",89.3617021276596,10.6382978723404,4.57288027945379,0,0.571610034931724,0,1.2702445220705,5,83060,"$75,000-99,999"
"51085320601",64.5272601794341,35.4727398205659,23.8785369220152,0.782148608235565,3.79572118702553,0,5.38302277432712,9.9,41571,"$25,000-49,999"
"51085320602",66.3910969793323,33.6089030206677,15.0079491255962,1.4308426073132,0,0,12.5278219395866,22.6,50370,"$50,000-74,999"
"51085320701",85.8844031367993,14.1155968632007,5.3732210281731,0,2.06215509729887,0,2.67208829509149,8.1,80000,"$75,000-99,999"
"51085320702",82.8135593220339,17.1864406779661,12.6101694915254,0,2.30508474576271,0,1.72881355932203,3.4,93750,"$75,000-99,999"
"51085320801",86.2471740768651,13.7528259231349,12.9615674453655,0,0,0,0.791258477769405,4.3,106750,"$100,000+"
"51085320803",91.2915000869112,8.70849991308882,4.57152789848775,0,0.851729532417869,0,2.65948200938641,4.8,120991,"$100,000+"
"51085320804",88.1104432757325,11.8895567242675,4.73328324567994,0,2.29151014274981,0,2.70473328324568,0,100833,"$100,000+"
"51085320805",90.4778156996587,9.5221843003413,3.10580204778157,0,2.1160409556314,0,2.49146757679181,2.2,94234,"$75,000-99,999"
"51085320900",87.0967741935484,12.9032258064516,6.36476426799008,0,1.63771712158809,0.173697270471464,3.15136476426799,4.8,79797,"$75,000-99,999"
"51085321001",81.4277588168373,18.5722411831627,11.0352673492605,0,0.881683731513083,0,1.19453924914676,7.5,55938,"$50,000-74,999"
"51085321002",85.5972696245734,14.4027303754266,9.77474402730375,0,0.860068259385665,0,1.58361774744027,0,89423,"$75,000-99,999"
"51085321100",88.3136852895951,11.6863147104049,3.8100119596788,0.153767298821117,0.768836494105587,0,5.15974713821972,14.9,64490,"$50,000-74,999"
"51085321201",91.7467248908297,8.25327510917031,3.38427947598253,0,0.524017467248908,0,3.88646288209607,3.2,70606,"$50,000-74,999"
"51085321202",72.1125236678388,27.8874763321612,22.7211252366784,0.622126048147146,1.6229375169056,0,0,26.9,50617,"$50,000-74,999"
"51085321300",81.6349384098544,18.3650615901456,7.19884818429051,0,2.59158534634458,0,3.47144456886898,6.3,76325,"$75,000-99,999"
"51085321401",90.5994550408719,9.40054495912807,4.72297910990009,0,1.04450499545867,0,1.45322434150772,12.5,79688,"$75,000-99,999"
"51085321402",84.8449039881832,15.1550960118168,8.18316100443131,0.443131462333826,2.68833087149188,0.236336779911374,2.06794682422452,4.6,80880,"$75,000-99,999"
"51085321403",96.3024100363156,3.69758996368439,2.70716408055464,0.264113568834599,0,0,0.528227137669198,0,97244,"$75,000-99,999"
"51087200104",73.6324417601381,26.367558239862,13.4943917169974,0,3.20966350301984,0,7.5237273511648,3.1,68182,"$50,000-74,999"
"51087200105",52.0026613439787,47.9973386560213,13.0139720558882,0,11.9494344644045,0,18.3100465735196,29.9,50473,"$50,000-74,999"
"51087200106",63.307119205298,36.692880794702,17.5082781456954,0,8.56788079470199,0,9.58195364238411,9.4,53039,"$50,000-74,999"
"51087200107",75.1769464105157,24.8230535894843,9.41607684529828,0,10.51567239636,0.101112234580384,3.91809908998989,10.5,83403,"$75,000-99,999"
"51087200108",94.5821529745043,5.41784702549575,0.920679886685552,0,3.328611898017,0,0.318696883852691,1.5,201750,"$100,000+"
"51087200109",95.7135523613963,4.2864476386037,0.770020533880903,0,1.38603696098563,0,1.59137577002053,0,149531,"$100,000+"
"51087200112",78.8917679888379,21.1082320111621,14.171815826191,0.159457843332669,3.2888180187363,0.239186764999003,1.23579828582818,5,56373,"$50,000-74,999"
"51087200116",79.657269209508,20.342730790492,8.27344757693016,0,3.62999815736134,0,6.65192555739819,5.2,77288,"$75,000-99,999"
"51087200119",58.1541688515994,41.8458311484006,8.76769795490299,0,25.4221289984268,0,3.21971683272155,3.2,93401,"$75,000-99,999"
"51087200120",78.2939734159246,21.7060265840754,5.57491289198606,0,14.7244805781391,0,1.03239127629372,0,94160,"$75,000-99,999"
"51087200121",78.4667418263811,21.5332581736189,3.2412626832018,0,14.4306651634724,0,3.18489289740699,0,110827,"$100,000+"
"51087200122",79.8533218291631,20.1466781708369,5.84555651423641,0,9.87920621225194,0,0.668679896462468,2,115833,"$100,000+"
"51087200123",50.8680077156241,49.1319922843759,26.4260126756682,0,7.16450812896115,0,13.3094516395701,17.7,44110,"$25,000-49,999"
"51087200124",81.122776944504,18.877223055496,8.24941075637454,0,2.72123419755732,0,4.00685665309621,0,82673,"$75,000-99,999"
"51087200125",38.1079119283813,61.8920880716187,19.6951367045729,0.725864989112025,32.276796515848,0,4.37938543430922,18.2,60886,"$50,000-74,999"
"51087200126",39.0834044975804,60.9165955024196,19.2428124110447,0,29.5473953885568,0,8.45431255337319,0,53738,"$50,000-74,999"
"51087200127",73.0921704658077,26.9078295341923,8.12685827552032,0,6.6402378592666,0.396432111000991,3.05583085563264,14.6,74300,"$50,000-74,999"
"51087200128",59.4158922814337,40.5841077185663,11.6821543713256,0,23.8384221505784,0.151716290536696,1.63095012326949,5,105417,"$100,000+"
"51087200129",60.2481751824818,39.7518248175182,7.1021897810219,1.52554744525547,25.6058394160584,0,3.58394160583942,1,134055,"$100,000+"
"51087200130",78.7304322849347,21.2695677150653,0.761166164009766,0,14.3903489875054,0,5.31380152233233,0,128924,"$100,000+"
"51087200201",91.9807834441981,8.01921655580192,1.84774575018477,0,4.65631929046563,0,1.51515151515152,0,81541,"$75,000-99,999"
"51087200202",96.5296578882599,3.4703421117401,0,0,0.73837066207236,0,0.713758306669948,3.9,110574,"$100,000+"
"51087200301",85.8547655068079,14.1452344931921,6.65658093797277,0,4.46293494704992,0,2.42057488653555,0,80670,"$75,000-99,999"
"51087200302",82.2893481717011,17.7106518282989,7.3449920508744,0,5.05564387917329,0.127186009538951,4.99205087440382,0,69515,"$50,000-74,999"
"51087200303",60.5188141391106,39.4811858608894,13.7970353477765,0,9.32155074116305,0,12.3717217787913,21.5,47419,"$25,000-49,999"
"51087200305",64.3408981168518,35.6591018831482,10.7194591984549,0.193143408981168,18.5900531144375,0,1.56929019797199,11.4,49929,"$25,000-49,999"
"51087200404",61.3359023763648,38.6640976236352,16.9877970456005,0.321130378933847,2.08734746307001,0,16.5703275529865,29.5,41364,"$25,000-49,999"
"51087200406",69.4944862976307,30.5055137023693,15.9406048695272,0,7.12959930123376,0,4.17076100010918,4.9,81640,"$75,000-99,999"
"51087200407",67.2140538476227,32.7859461523773,13.9583731143785,0.0763796066450258,8.82184456750048,0,6.05308382661829,9.1,56490,"$50,000-74,999"
"51087200409",33.6598746081505,66.3401253918495,40.9090909090909,0.235109717868339,3.09561128526646,0,17.7507836990596,12.4,56641,"$50,000-74,999"
"51087200410",40.816729137897,59.183270862103,24.5807851647268,0,3.11698559873742,0,28.6052475833498,48.2,31962,"$25,000-49,999"
"51087200411",49.8154981549816,50.1845018450184,32.5133251332513,0.1230012300123,7.17507175071751,0,6.99056990569906,9.3,52037,"$50,000-74,999"
"51087200412",27.8008298755187,72.1991701244813,44.8593822037805,0.368833563854311,3.04287690179806,0.553250345781466,17.242969110189,20.8,35907,"$25,000-49,999"
"51087200413",73.7666405638215,26.2333594361785,7.59592795614722,0,15.3484729835552,0,1.37039937353172,0,89234,"$75,000-99,999"
"51087200414",67.5972396486826,32.4027603513174,9.36323713927227,0,12.7038895859473,0,6.17942283563363,7.7,91929,"$75,000-99,999"
"51087200501",44.3362831858407,55.6637168141593,18.2300884955752,0.132743362831858,10.8407079646018,3.76106194690266,19.2035398230088,18.9,44934,"$25,000-49,999"
"51087200502",72.4169741697417,27.5830258302583,8.39483394833948,0.230627306273063,6.41143911439114,0,9.08671586715867,11,61797,"$50,000-74,999"
"51087200503",65.0171037628278,34.9828962371722,8.43785632839225,0,9.94298745724059,0,11.5621436716078,18.5,64554,"$50,000-74,999"
"51087200600",68.6730234406039,31.3269765593961,13.8657131505761,0,3.57568533969011,0,11.3230035756853,9.3,47311,"$25,000-49,999"
"51087200700",60.3634448248617,39.6365551751383,28.0747958914933,0,0.474058467210956,0,9.13879378456676,51.6,36375,"$25,000-49,999"
"51087200801",55.4830692761727,44.5169307238273,29.0773532152843,0.310655483069276,1.30475302889096,0,8.72941907424666,5,49125,"$25,000-49,999"
"51087200802",63.4226610249177,36.5773389750823,26.4221908791725,0,0.564174894217207,0.376116596144805,3.00893276915844,5.8,59188,"$50,000-74,999"
"51087200804",9.82272069464544,90.1772793053546,78.527496382055,0,0.307525325615051,0,5.75253256150507,25.2,30533,"$25,000-49,999"
"51087200805",5.04576914489841,94.9542308551016,94.8425987943737,0.111632060727841,0,0,0,64.6,27006,"$25,000-49,999"
"51087200903",51.721094439541,48.278905560459,35.140587567772,0,6.79611650485437,0,5.5100239566259,6.9,70160,"$50,000-74,999"
"51087200904",39.6266504780695,60.3733495219305,51.4342085293671,0,2.82288662923054,0,3.18713006526028,0,80152,"$75,000-99,999"
"51087200905",34.108378170638,65.891621829362,52.8247501921599,0,5.16910069177556,0,4.82321291314374,20.4,65833,"$50,000-74,999"
"51087200906",71.7586649550706,28.2413350449294,18.0573384681215,0,3.74411638853231,0,1.58322635857938,8.6,78224,"$75,000-99,999"
"51087201001",14.8856608658133,85.1143391341867,78.8724291672659,0,2.31554724579318,0,2.96274989213289,17.4,66000,"$50,000-74,999"
"51087201002",17.2110091743119,82.7889908256881,68.5871559633027,0,1.02752293577982,0,2.8256880733945,33.6,37088,"$25,000-49,999"
"51087201003",4.18410041841004,95.81589958159,90.1175532974696,0,2.07212592149831,0,2.09205020920502,11.1,40407,"$25,000-49,999"
"51087201101",13.6146619436316,86.3853380563684,79.6242106884337,0,0.492838441398429,0,2.44879100569844,32,37539,"$25,000-49,999"
"51087201102",29.9210872424375,70.0789127575625,62.2314774221833,0.569925471284524,0.526085050416484,0,4.34020166593599,17,46875,"$25,000-49,999"
"51087201201",38.4429948950652,61.5570051049348,56.7073170731707,0,0,0,3.63017583664209,27.5,41333,"$25,000-49,999"
"51087201202",17.8858942947147,82.1141057052853,79.9264963248162,0,0,0,0.595029751487574,22.8,43039,"$25,000-49,999"
"51087201401",23.2092314391465,76.7907685608535,69.0398432397126,0,2.48203788373612,0,3.54887872849989,18.8,35029,"$25,000-49,999"
"51087201403",40.7967479674797,59.2032520325203,54.8455284552846,0.796747967479675,0.195121951219512,0,1.82113821138211,22.8,57500,"$50,000-74,999"
"51087201404",79.1537913002139,20.8462086997861,16.4963156643689,1.47373425243642,0,0,0.546707867839315,17.8,70417,"$50,000-74,999"
"51087201501",15.9384893713252,84.0615106286748,77.4581637268204,0.217096336499322,0,0,4.640434192673,27.4,54107,"$50,000-74,999"
"51087201502",47.7409106953759,52.2590893046241,45.5877162019061,0.582421461348394,0.441228379809389,0,1.67666784327568,7.7,71746,"$50,000-74,999"
